Date,1d return,1w return,1m return,T yield,relative volume,VIX,regime
2008-06-25,0.005843407020038827,-0.02806331960991426,-0.05778172119275038,0.4114999771118164,1.1653212110923383,21.139999389648438,3
2008-06-26,-0.029365225496321257,-0.05017286358437778,-0.08909886468008865,0.40329999923706056,1.2577918783236246,23.93000030517578,1
2008-06-27,-0.0037174293266512004,-0.04442338680978963,-0.10199002991368888,0.3990000009536743,1.4770721103027828,23.440000534057617,1
2008-06-30,0.0012672250121246176,-0.046789212417695514,-0.10197493813839409,0.39790000915527346,1.189657068731346,23.950000762939453,1
2008-07-01,0.003835964202880904,-0.025054455233245898,-0.09933898082759463,0.3992000102996826,1.3624626257530998,23.649999618530273,1
2008-07-02,-0.01820362050746238,-0.04285279246490892,-0.10745719701382894,0.39590001106262207,1.2199693741115862,25.920000076293945,1
2008-07-03,0.0010939223012293997,-0.03910096943677266,-0.09190265412155296,0.39730000495910645,0.7545400532043453,24.780000686645508,3
2008-07-07,-0.008385434805281422,-0.05269402002552637,-0.10186819627726473,0.3930000066757202,1.2132269204293766,25.780000686645508,1
2008-07-08,0.01708034877731812,-0.007364745401850281,-0.07429890950004614,0.3880000114440918,1.3704854397377546,23.149999618530273,1
2008-07-09,-0.022776172472122824,-0.026353715912234454,-0.10153393486017492,0.38340001106262206,1.1647515297901896,25.229999542236328,1
2008-07-10,0.0069897513852792414,-0.020789051055908225,-0.09882513772230261,0.3811000108718872,1.2996914572718947,25.59000015258789,1
2008-07-11,-0.011089943474586694,-0.03534881255270883,-0.11354828030722475,0.3940000057220459,1.4776531588255242,27.489999771118164,1
2008-07-14,-0.00902785943768214,-0.026333288563639812,-0.1228809005089212,0.3880000114440918,1.1807891839966247,28.479999542236328,1
2008-07-15,-0.010901257116461394,-0.03799983316703204,-0.12323280748671817,0.38440001010894775,1.56981760850557,28.540000915527344,2
2008-07-16,0.02506354406105049,-0.00554980229895452,-0.09602586775895072,0.3934000015258789,1.4135617923412167,25.100000381469727,1
2008-07-17,0.012012559511679566,-0.01050483268881508,-0.08486785436156741,0.40380001068115234,1.5170672147177484,25.010000228881836,1
2008-07-18,0.00028572698776629935,0.012846663070661402,-0.10211174112835197,0.40809998512268064,1.1576803103240494,24.049999237060547,1
2008-07-21,-0.0005394340212933058,0.005273685983062881,-0.07399245210977856,0.40669999122619627,0.9449997392936685,23.049999237060547,3
2008-07-22,0.013492063492063444,0.030262454768619884,-0.06224298639832526,0.40970001220703123,1.2443217976277525,21.18000030517578,3
